shopper_id,shopper_experience_years,shopper_specialties,shopper_avg_rating,shopper_clients_count,shopper_locale,client_id,client_age,client_gender,client_income_bracket,client_preferred_categories,client_loyalty_tier,days_since_last_purchase,purchase_history_count,last_purchase_amount,recommended_product_ids,product_category,recommendation_channel,recommendation_datetime,time_to_purchase_hours,purchased
S0034,20,mode;accessoires,4.03,554,FR,C102508,64,Other,low,tech;mode,none,7,17,324.12,P429,enfants,app,2024-12-17T18:06:18,-1.0,False
S0167,13,mode;accessoires,3.67,66,FR,C102509,22,M,high,tech;voyage,none,60,24,47.75,P529|P883,deco,app,2024-11-25T04:42:26,-1.0,False
S0019,16,beauté;parfum,3.25,1301,FR,C102510,29,M,medium,accessoires;beauté,silver,180,18,124.76,P257,beauté,app,2025-05-18T20:48:51,-1.0,False
S0177,15,beauté;parfum,4.71,1025,FR,C102511,56,F,low,gaming;luxe,silver,1,4,266.72,P636,sport,app,2024-06-11T23:36:38,-1.0,False
S0179,6,maison;deco,3.2,971,FR,C102512,70,M,medium,deco;accessoires,none,3,11,114.87,P427|P919,enfants,phone,2024-11-05T10:24:53,-1.0,False
S0038,20,beauté,3.51,448,FR,C102513,44,F,high,voyage,gold,3,1,312.72,P730,sport,in-store,2024-12-17T08:04:02,-1.0,False
S0023,1,mode;accessoires,4.69,1101,FR,C102514,27,M,low,luxe,silver,2,9,39.98,P248|P484,enfants,in-store,2024-04-28T06:26:31,-1.0,False
S0076,5,mode;enfants,4.22,382,FR,C102515,59,M,medium,accessoires,platinum,60,2,356.06,P489,deco,in-store,2025-12-05T08:08:57,-1.0,False
S0140,9,tech;gadgets,3.01,581,FR,C102516,41,F,medium,beauté;sport,platinum,2,9,171.37,P349,maison,in-store,2025-05-16T11:31:07,13.22,True
S0151,9,beauté;parfum,3.26,1508,FR,C102517,69,F,high,luxe;mode,platinum,365,14,72.48,P412,sport,email,2024-10-03T05:13:19,-1.0,False
S0064,17,mode;sport,4.47,862,FR,C102518,22,Other,high,luxe,platinum,2,9,401.85,P418|P585,luxe,phone,2024-03-12T05:53:31,-1.0,False
S0179,6,maison;deco,3.2,971,FR,C102519,36,Other,medium,mode;tech,none,60,1,137.94,P446|P728,beauté,email,2024-11-07T00:30:11,-1.0,False
S0023,1,mode;accessoires,4.69,1101,FR,C102520,24,Other,high,deco;voyage,gold,3,1,138.54,P244|P227,sport,email,2024-12-18T01:45:40,-1.0,False
S0200,19,beauté,4.01,223,FR,C102521,25,M,medium,luxe,none,30,16,68.66,P310,luxe,phone,2024-11-02T16:48:55,-1.0,False
S0163,12,styling;conseil,3.24,1682,FR,C102522,69,M,high,voyage;maison,platinum,180,7,128.32,P229,tech,phone,2025-04-25T09:34:43,-1.0,False
S0094,10,beauté;parfum,4.15,818,FR,C102523,59,Other,low,beauté;gaming,none,90,7,43.01,P473,sport,in-store,2024-10-19T05:21:07,-1.0,False
S0102,20,maison;deco,4.99,1971,FR,C102524,65,F,high,gaming,platinum,2,28,11.58,P884,accessoires,email,2024-07-09T04:09:13,-1.0,False
S0153,2,styling;conseil,4.47,827,FR,C102525,20,F,high,luxe,gold,7,1,124.07,P239,luxe,app,2025-05-28T17:41:35,-1.0,False
S0065,16,mode;accessoires,4.47,1402,FR,C102526,54,F,high,gaming;beauté,gold,14,9,27.27,P862,luxe,phone,2024-06-27T22:24:32,-1.0,False
S0058,16,mode;sport,3.18,1661,FR,C102527,69,M,high,maison,silver,30,23,16.29,P715,accessoires,email,2025-10-03T05:02:19,-1.0,False
S0124,3,beauté;parfum,3.65,141,FR,C102528,47,F,low,sport,platinum,180,10,85.11,P629|P103,mode,email,2025-07-09T03:46:32,-1.0,False
S0006,9,luxe;montres,4.69,907,FR,C102529,70,F,medium,luxe,silver,1,9,195.92,P492,voyage,email,2025-10-12T21:34:15,-1.0,False
S0089,12,beauté,3.87,1847,FR,C102530,48,Other,low,tech,none,60,12,330.46,P868|P911,sport,phone,2025-05-05T20:23:34,-1.0,False
S0014,2,maison;lifestyle,4.38,395,FR,C102531,29,Other,low,voyage;deco,none,365,2,228.77,P766,voyage,in-store,2025-07-26T11:30:35,-1.0,False
S0098,18,luxe;montres,4.68,1238,FR,C102532,54,F,low,accessoires;tech,silver,60,1,332.29,P208,enfants,in-store,2024-06-08T17:16:20,-1.0,False
S0080,20,styling;conseil,4.91,40,FR,C102533,57,Other,high,tech;enfants,platinum,30,10,301.23,P234|P281,tech,app,2024-10-11T05:45:18,-1.0,False
S0071,5,mode;accessoires,3.15,1838,FR,C102534,52,M,high,accessoires;sport,gold,90,10,163.34,P351,enfants,phone,2024-05-07T01:54:15,-1.0,False
S0046,9,beauté,4.02,755,FR,C102535,18,F,high,beauté;tech,gold,180,4,422.74,P905,tech,app,2025-03-04T04:12:57,19.25,True
S0016,15,tech;gadgets,4.4,947,FR,C102536,31,M,low,sport;voyage,silver,365,1,261.93,P301,deco,phone,2025-05-04T08:54:08,-1.0,False
S0012,13,mode;sport,4.83,273,FR,C102537,50,M,medium,sport;accessoires,platinum,1,11,216.59,P425|P600,deco,email,2025-12-09T22:44:58,-1.0,False
S0172,13,beauté,4.52,1383,FR,C102538,54,M,low,deco;maison,gold,60,21,73.38,P401,maison,in-store,2024-08-11T09:54:57,-1.0,False
S0170,17,beauté;parfum,3.44,1897,FR,C102539,60,M,low,tech,platinum,7,6,111.62,P908,enfants,app,2024-09-22T02:36:04,42.26,True
S0126,17,mode;sport,3.19,1331,FR,C102540,48,M,medium,sport,gold,30,18,92.71,P840,sport,app,2024-02-05T03:18:20,-1.0,False
S0195,3,tech;gadgets,4.57,124,FR,C102541,63,Other,high,voyage,platinum,14,15,235.11,P885,beauté,in-store,2025-07-12T12:22:15,-1.0,False
S0095,5,mode;accessoires,3.68,1793,FR,C102542,51,F,low,luxe;mode,platinum,14,7,92.97,P813,deco,in-store,2024-06-16T23:45:48,88.7,True
S0161,17,beauté;parfum,3.27,1886,FR,C102543,25,F,medium,enfants;sport,gold,14,6,59.92,P701,sport,phone,2024-06-25T02:02:45,-1.0,False
S0037,16,beauté;parfum,3.83,1550,FR,C102544,58,F,medium,gaming,silver,60,17,134.42,P430|P109,gaming,email,2024-12-03T17:46:00,-1.0,False
S0082,6,styling;conseil,3.92,908,FR,C102545,34,Other,low,voyage,platinum,90,16,84.65,P695,enfants,in-store,2025-09-19T23:05:27,-1.0,False
S0099,6,beauté;parfum,4.81,1879,FR,C102546,26,M,medium,beauté;enfants,none,60,19,450.49,P613,accessoires,phone,2025-09-05T05:35:24,-1.0,False
S0088,16,maison;lifestyle,3.0,1680,FR,C102547,26,F,medium,mode,silver,7,7,202.24,P714,gaming,in-store,2025-06-02T09:11:46,-1.0,False
S0155,2,beauté;parfum,3.93,166,FR,C102548,56,F,low,luxe,platinum,90,3,163.43,P331,tech,phone,2024-08-30T09:21:51,-1.0,False
S0050,9,maison;lifestyle,3.55,1344,FR,C102549,30,Other,high,tech,none,2,10,147.49,P926|P807,gaming,email,2025-02-09T12:34:11,-1.0,False
S0002,20,styling;conseil,4.97,286,FR,C102550,61,Other,medium,enfants,platinum,3,16,40.5,P905|P723,luxe,email,2024-09-19T02:26:48,-1.0,False
S0179,6,maison;deco,3.2,971,FR,C102551,61,Other,low,gaming;deco,platinum,14,13,2.53,P338,deco,in-store,2025-01-21T08:24:53,-1.0,False
S0049,14,styling;conseil,4.66,713,FR,C102552,62,Other,low,deco;beauté,platinum,90,4,362.0,P364,luxe,app,2024-10-24T17:24:12,-1.0,False
S0135,8,mode;enfants,3.8,1953,FR,C102553,36,M,medium,tech;deco,platinum,1,6,226.93,P814|P902,accessoires,app,2024-04-25T08:18:12,-1.0,False
S0038,20,beauté,3.51,448,FR,C102554,46,M,low,gaming,silver,7,1,75.37,P163,deco,phone,2024-03-30T23:14:05,-1.0,False
S0106,14,maison;deco,4.18,72,FR,C102555,34,Other,high,maison,platinum,180,16,232.46,P677,luxe,in-store,2025-01-22T18:18:31,14.38,True
S0184,3,mode;enfants,4.91,638,FR,C102556,21,M,low,tech;mode,platinum,14,14,391.73,P944,mode,phone,2024-04-30T01:56:54,-1.0,False
S0158,14,beauté,3.34,1598,FR,C102557,59,M,high,beauté;voyage,platinum,60,9,492.68,P448,maison,phone,2025-02-18T13:58:55,-1.0,False
S0051,17,mode;sport,4.58,1757,FR,C102558,48,F,high,maison;mode,gold,30,1,299.19,P681|P398,voyage,phone,2025-07-26T02:25:18,-1.0,False
S0120,10,beauté,3.32,1213,FR,C102559,25,Other,low,beauté;maison,platinum,90,22,97.91,P495,accessoires,phone,2024-06-16T06:22:28,-1.0,False
S0175,19,luxe;montres,4.7,704,FR,C102560,60,M,low,maison;voyage,silver,14,8,178.41,P902,tech,email,2024-12-18T03:43:36,-1.0,False
S0036,18,mode;accessoires,3.72,916,FR,C102561,45,Other,high,gaming;mode,none,365,1,192.81,P118,voyage,app,2024-06-10T02:40:06,-1.0,False
S0120,10,beauté,3.32,1213,FR,C102562,23,F,low,maison;tech,silver,30,18,119.86,P339,mode,app,2025-01-30T16:10:30,0.76,True
S0131,4,beauté,3.97,1566,FR,C102563,57,F,low,beauté,none,2,7,376.53,P326,accessoires,phone,2025-04-14T03:03:15,-1.0,False
S0072,15,mode;accessoires,3.1,1634,FR,C102564,73,F,high,maison,none,3,2,501.42,P800,tech,in-store,2024-08-17T15:47:37,-1.0,False
S0090,1,beauté;parfum,3.17,1007,FR,C102565,46,M,high,gaming;mode,gold,30,15,0.65,P207,enfants,email,2024-04-04T20:20:02,5.84,True
S0054,6,mode;sport,3.4,887,FR,C102566,50,F,high,tech;maison,gold,1,19,81.91,P610,accessoires,email,2024-04-20T18:05:57,-1.0,False
S0042,16,mode;enfants,3.15,1000,FR,C102567,24,F,low,enfants;tech,gold,90,10,63.19,P570,accessoires,app,2024-11-30T07:05:54,3.89,True
S0074,13,luxe;montres,3.63,1797,FR,C102568,63,M,low,tech;sport,silver,30,17,275.83,P524,maison,email,2025-03-13T05:01:17,-1.0,False
S0040,10,mode;sport,4.01,520,FR,C102569,59,M,low,tech,none,1,1,335.19,P972,luxe,phone,2024-02-12T00:24:36,-1.0,False
S0003,6,beauté;parfum,3.59,1102,FR,C102570,66,F,medium,enfants;accessoires,gold,365,19,194.38,P878|P778,voyage,phone,2024-12-27T08:00:58,50.82,True
S0076,5,mode;enfants,4.22,382,FR,C102571,72,M,medium,gaming,silver,14,5,1.16,P824,deco,in-store,2024-07-06T02:46:48,-1.0,False
S0008,13,luxe;montres,4.44,1901,FR,C102572,36,M,high,voyage;enfants,gold,365,20,329.14,P687,sport,in-store,2025-12-26T01:22:26,-1.0,False
S0126,17,mode;sport,3.19,1331,FR,C102573,61,M,medium,tech;sport,gold,14,1,117.3,P774,enfants,phone,2024-02-14T05:25:57,-1.0,False
S0070,3,luxe;montres,3.92,746,FR,C102574,74,F,medium,tech,silver,7,5,134.66,P295,enfants,app,2024-03-18T22:47:20,-1.0,False
S0046,9,beauté,4.02,755,FR,C102575,51,F,medium,mode;gaming,platinum,7,5,364.23,P460,deco,in-store,2024-07-07T15:24:37,12.57,True
S0191,20,beauté;parfum,4.15,267,FR,C102576,47,Other,low,deco;gaming,none,180,12,122.35,P640,voyage,in-store,2024-11-11T23:45:53,-1.0,False
S0005,9,mode;sport,4.76,1408,FR,C102577,73,F,medium,luxe;gaming,gold,7,18,166.72,P478,maison,in-store,2025-08-31T12:08:00,-1.0,False
S0186,18,luxe;montres,4.01,756,FR,C102578,53,F,low,luxe;tech,platinum,60,16,164.8,P263,maison,in-store,2024-04-23T14:06:41,9.79,True
S0147,3,styling;conseil,4.21,1009,FR,C102579,56,M,medium,voyage,silver,90,22,90.77,P598,enfants,app,2025-03-19T11:12:30,-1.0,False
S0133,10,mode;accessoires,3.53,669,FR,C102580,28,F,medium,tech;gaming,silver,1,14,127.55,P867,tech,in-store,2024-03-30T21:57:42,-1.0,False
S0129,6,luxe;montres,3.64,1706,FR,C102581,31,M,high,sport,silver,30,1,121.44,P236,tech,app,2024-09-20T11:13:52,-1.0,False
S0008,13,luxe;montres,4.44,1901,FR,C102582,32,M,medium,deco,gold,90,12,93.88,P777,mode,email,2025-01-23T15:24:14,-1.0,False
S0115,4,beauté;parfum,3.1,1876,FR,C102583,40,F,high,gaming;enfants,none,3,19,288.37,P458,voyage,phone,2024-08-18T16:08:29,-1.0,False
S0061,19,luxe;montres,3.03,642,FR,C102584,73,F,high,beauté;deco,gold,14,11,138.42,P155|P508,luxe,app,2025-12-17T23:34:53,30.06,True
S0071,5,mode;accessoires,3.15,1838,FR,C102585,30,M,high,enfants,silver,3,14,473.26,P547,voyage,phone,2024-10-11T00:06:39,-1.0,False
S0051,17,mode;sport,4.58,1757,FR,C102586,56,Other,medium,tech,none,180,18,308.35,P620,deco,in-store,2025-10-24T20:36:35,-1.0,False
S0183,17,luxe;montres,4.55,1926,FR,C102587,38,M,low,voyage,gold,60,9,171.18,P547,beauté,email,2024-04-18T20:06:17,-1.0,False
S0054,6,mode;sport,3.4,887,FR,C102588,72,M,medium,sport;gaming,none,1,17,189.52,P875,deco,email,2025-04-02T06:05:01,-1.0,False
S0116,3,mode;enfants,3.33,1478,FR,C102589,21,M,high,gaming;enfants,gold,365,1,378.97,P599,sport,phone,2025-12-15T06:00:58,59.73,True
S0196,11,luxe;montres,4.39,1491,FR,C102590,52,Other,low,accessoires;sport,none,1,16,112.59,P363,luxe,app,2024-09-30T01:11:32,-1.0,False
S0045,16,mode;accessoires,4.12,497,FR,C102591,65,F,low,tech,platinum,180,7,198.05,P782,voyage,app,2024-05-14T19:37:52,-1.0,False
S0085,14,luxe;montres,3.55,207,FR,C102592,24,F,medium,luxe;sport,silver,2,8,274.47,P509,accessoires,phone,2024-03-23T20:19:38,-1.0,False
S0178,20,mode;accessoires,3.12,1372,FR,C102593,73,Other,high,voyage;gaming,platinum,180,12,110.5,P413|P543,accessoires,app,2024-10-09T09:46:45,20.56,True
S0188,16,mode;enfants,4.91,568,FR,C102594,35,F,high,sport,none,60,7,136.47,P266,beauté,email,2024-02-18T05:23:02,-1.0,False
S0098,18,luxe;montres,4.68,1238,FR,C102595,33,Other,medium,deco;accessoires,none,2,8,144.98,P554|P591,gaming,app,2024-03-08T19:10:32,-1.0,False
S0173,10,mode;enfants,4.41,444,FR,C102596,25,M,medium,deco;gaming,platinum,7,8,66.65,P533,sport,email,2024-02-06T10:03:46,-1.0,False
S0082,6,styling;conseil,3.92,908,FR,C102597,57,M,low,enfants;luxe,gold,7,4,210.68,P534,gaming,in-store,2024-10-05T14:27:46,-1.0,False
S0171,16,mode;enfants,4.95,379,FR,C102598,69,M,high,gaming;deco,none,365,8,233.95,P206|P511,tech,app,2024-11-26T16:42:07,49.41,True
S0178,20,mode;accessoires,3.12,1372,FR,C102599,67,M,low,enfants;luxe,silver,3,15,119.28,P886,tech,app,2024-08-31T18:09:03,-1.0,False
S0104,7,mode;enfants,4.07,309,FR,C102600,35,F,high,accessoires,platinum,7,24,104.09,P376,deco,phone,2025-08-02T06:45:29,-1.0,False
S0187,14,beauté;parfum,4.58,1261,FR,C102601,45,Other,high,tech;sport,platinum,365,17,77.29,P647,deco,phone,2025-07-01T00:22:34,-1.0,False
S0069,18,mode;sport,4.53,1948,FR,C102602,48,F,medium,beauté,silver,365,9,364.69,P867,deco,phone,2025-02-02T23:44:38,-1.0,False
S0161,17,beauté;parfum,3.27,1886,FR,C102603,62,F,medium,sport,none,7,10,209.74,P785,enfants,phone,2024-01-08T18:41:22,-1.0,False
S0066,18,tech;gadgets,3.22,1277,FR,C102604,75,F,low,accessoires;sport,gold,90,14,724.3,P833,tech,in-store,2025-07-28T12:26:34,1.76,True
S0184,3,mode;enfants,4.91,638,FR,C102605,74,M,medium,enfants;deco,platinum,7,9,69.91,P850,mode,app,2024-06-21T23:31:43,-1.0,False
S0138,8,beauté;parfum,3.5,444,FR,C102606,21,F,medium,luxe;gaming,gold,90,8,31.52,P958|P941,deco,in-store,2025-09-23T10:59:53,13.4,True
S0065,16,mode;accessoires,4.47,1402,FR,C102607,20,M,medium,gaming,silver,30,10,137.75,P516,tech,phone,2024-02-02T16:43:21,-1.0,False
S0011,13,maison;deco,4.65,1535,FR,C102608,56,F,low,enfants;beauté,none,1,7,444.25,P914|P880,maison,phone,2024-01-24T18:56:38,-1.0,False
S0065,16,mode;accessoires,4.47,1402,FR,C102609,70,Other,high,luxe,none,1,24,3.62,P713,beauté,in-store,2025-07-03T09:42:39,-1.0,False
S0085,14,luxe;montres,3.55,207,FR,C102610,64,M,low,mode;maison,silver,60,6,131.3,P344,gaming,email,2024-08-03T13:54:32,-1.0,False
S0196,11,luxe;montres,4.39,1491,FR,C102611,45,F,medium,voyage,none,30,9,52.42,P265|P883,tech,in-store,2025-11-09T04:00:22,5.87,True
S0116,3,mode;enfants,3.33,1478,FR,C102612,23,F,medium,luxe;maison,none,90,7,23.74,P367,accessoires,email,2024-08-21T06:35:32,-1.0,False
S0161,17,beauté;parfum,3.27,1886,FR,C102613,38,Other,medium,luxe,gold,365,11,84.6,P292,deco,phone,2025-05-15T10:11:51,-1.0,False
S0152,8,styling;conseil,3.76,12,FR,C102614,50,F,medium,luxe,gold,7,24,255.17,P171|P537,luxe,app,2024-03-31T17:20:43,-1.0,False
S0068,19,styling;conseil,4.79,847,FR,C102615,43,F,low,deco,silver,60,1,404.93,P686|P993,mode,in-store,2025-03-06T20:15:42,-1.0,False
S0049,14,styling;conseil,4.66,713,FR,C102616,51,F,high,luxe;gaming,none,14,1,187.07,P945|P919,beauté,phone,2024-10-12T18:58:50,-1.0,False
S0109,10,beauté;parfum,4.29,1393,FR,C102617,57,F,medium,enfants,none,30,8,99.64,P437,luxe,in-store,2024-08-01T10:04:30,-1.0,False
S0039,5,beauté,4.43,1153,FR,C102618,66,F,medium,gaming,silver,1,9,24.68,P594,sport,phone,2025-12-08T13:33:44,-1.0,False
S0143,1,luxe;montres,3.5,598,FR,C102619,69,Other,high,tech,gold,30,1,238.64,P612,beauté,in-store,2024-11-03T04:24:50,-1.0,False
S0058,16,mode;sport,3.18,1661,FR,C102620,37,M,medium,mode,platinum,2,16,60.53,P138|P631,beauté,app,2024-02-25T09:59:18,37.36,True
S0045,16,mode;accessoires,4.12,497,FR,C102621,71,Other,high,voyage;tech,gold,3,1,189.51,P739|P529,sport,phone,2025-03-19T08:42:55,-1.0,False
S0078,16,styling;conseil,3.24,853,FR,C102622,32,M,medium,gaming;accessoires,gold,90,18,90.05,P673,tech,email,2025-02-17T08:33:33,-1.0,False
S0075,8,mode;enfants,3.45,1449,FR,C102623,57,M,low,deco,gold,365,1,257.15,P430,voyage,phone,2024-10-02T17:37:02,-1.0,False
S0158,14,beauté,3.34,1598,FR,C102624,46,F,high,accessoires;deco,silver,14,3,164.79,P875,voyage,email,2024-08-30T07:11:05,-1.0,False
S0127,14,mode;accessoires,3.42,58,FR,C102625,56,F,high,enfants;accessoires,none,180,6,364.87,P370,enfants,phone,2025-07-22T05:47:49,-1.0,False
S0024,15,mode;sport,4.24,1191,FR,C102626,51,F,medium,enfants;accessoires,gold,30,2,316.44,P640,mode,in-store,2025-06-25T16:33:40,-1.0,False
S0185,6,maison;lifestyle,4.11,344,FR,C102627,61,Other,low,gaming;beauté,none,90,13,552.24,P576,voyage,phone,2025-07-09T19:25:03,-1.0,False
S0180,13,maison;deco,4.39,631,FR,C102628,31,F,low,beauté;luxe,none,365,2,97.22,P754,maison,phone,2024-11-07T14:55:25,-1.0,False
S0053,16,tech;gadgets,3.35,1263,FR,C102629,32,M,high,sport;voyage,silver,2,13,223.95,P728,luxe,app,2025-08-07T21:48:22,19.31,True
S0077,10,beauté,3.32,494,FR,C102630,74,Other,medium,enfants,none,1,12,133.52,P701,luxe,app,2024-11-10T01:37:17,-1.0,False
S0006,9,luxe;montres,4.69,907,FR,C102631,38,Other,medium,sport;enfants,silver,2,17,311.67,P888,sport,phone,2024-06-19T01:55:30,-1.0,False
S0171,16,mode;enfants,4.95,379,FR,C102632,37,F,medium,deco;beauté,silver,14,5,207.46,P973,mode,app,2025-06-18T01:44:28,-1.0,False
S0134,6,maison;deco,3.53,1058,FR,C102633,39,M,low,tech;voyage,platinum,60,17,496.12,P522|P580,deco,app,2025-05-21T19:33:19,-1.0,False
S0073,14,mode;enfants,4.01,472,FR,C102634,73,Other,high,tech;accessoires,gold,7,21,270.01,P511,gaming,in-store,2024-08-05T04:27:30,-1.0,False
S0058,16,mode;sport,3.18,1661,FR,C102635,57,F,medium,sport,platinum,30,21,76.62,P954|P127,luxe,phone,2024-01-22T19:05:43,-1.0,False
S0044,14,maison;lifestyle,4.86,1057,FR,C102636,51,Other,medium,voyage;deco,gold,7,17,265.65,P667,sport,email,2024-09-23T13:25:54,-1.0,False
S0069,18,mode;sport,4.53,1948,FR,C102637,28,M,medium,maison;deco,silver,60,14,462.04,P543,accessoires,email,2025-04-09T09:05:06,-1.0,False
S0101,12,luxe;montres,4.5,271,FR,C102638,52,F,low,deco,none,180,14,185.21,P479,mode,app,2025-12-19T18:41:19,-1.0,False
S0003,6,beauté;parfum,3.59,1102,FR,C102639,37,M,medium,gaming;accessoires,silver,60,8,11.08,P902,enfants,phone,2025-02-07T07:57:22,-1.0,False
S0114,11,luxe;montres,3.5,1781,FR,C102640,30,F,medium,gaming;voyage,silver,365,3,9.84,P940,beauté,email,2025-01-31T02:29:17,-1.0,False
S0084,7,beauté;parfum,3.13,59,FR,C102641,44,Other,high,maison;voyage,gold,30,18,342.34,P569,sport,phone,2025-09-20T05:37:45,-1.0,False
S0073,14,mode;enfants,4.01,472,FR,C102642,22,F,medium,accessoires;deco,none,365,12,46.85,P608,enfants,app,2024-10-17T07:13:42,-1.0,False
S0028,13,beauté,4.01,610,FR,C102643,38,Other,low,sport;deco,silver,1,11,22.57,P518,beauté,email,2025-05-02T08:28:22,-1.0,False
S0045,16,mode;accessoires,4.12,497,FR,C102644,50,M,high,enfants,gold,3,1,153.43,P214,accessoires,email,2025-09-17T05:18:19,15.5,True
S0092,1,mode;sport,3.65,1478,FR,C102645,74,Other,high,luxe,silver,30,12,134.44,P266,gaming,phone,2025-05-23T12:49:12,-1.0,False
S0092,1,mode;sport,3.65,1478,FR,C102646,71,F,low,deco;maison,none,14,5,21.0,P944,voyage,email,2025-01-20T11:33:53,-1.0,False
S0048,7,maison;lifestyle,3.17,1421,FR,C102647,61,M,low,deco;enfants,gold,365,18,143.79,P588,beauté,app,2025-02-11T04:04:00,32.96,True
S0074,13,luxe;montres,3.63,1797,FR,C102648,71,M,medium,deco;enfants,platinum,1,1,35.34,P477|P522,accessoires,app,2024-03-19T10:03:05,-1.0,False
S0181,1,styling;conseil,3.02,1136,FR,C102649,39,F,medium,tech;beauté,silver,1,10,289.24,P983,beauté,email,2024-05-28T15:23:44,-1.0,False
S0142,4,mode;accessoires,4.86,22,FR,C102650,42,F,high,tech,platinum,30,2,57.41,P146,tech,app,2025-12-23T09:47:58,-1.0,False
S0100,10,styling;conseil,3.72,63,FR,C102651,59,M,medium,beauté;mode,platinum,1,17,12.29,P651,accessoires,phone,2025-06-03T04:36:05,6.49,True
S0163,12,styling;conseil,3.24,1682,FR,C102652,70,F,medium,maison;beauté,gold,365,14,195.76,P661,enfants,in-store,2025-05-14T23:25:03,16.17,True
S0137,13,mode;sport,3.64,1614,FR,C102653,41,M,medium,voyage,gold,365,10,37.79,P322,accessoires,phone,2024-12-06T08:52:14,-1.0,False
S0014,2,maison;lifestyle,4.38,395,FR,C102654,55,Other,high,deco,gold,180,2,223.99,P262,enfants,phone,2025-05-29T00:02:53,-1.0,False
S0047,11,luxe;montres,4.39,778,FR,C102655,53,F,high,maison;gaming,gold,3,1,118.38,P833,enfants,app,2024-05-22T15:16:46,-1.0,False
S0032,4,tech;gadgets,4.05,1590,FR,C102656,66,M,high,luxe;tech,silver,60,20,207.69,P915|P662,mode,app,2025-07-29T17:52:19,-1.0,False
S0131,4,beauté,3.97,1566,FR,C102657,53,Other,low,gaming,silver,30,3,178.2,P993|P155,voyage,in-store,2025-07-08T15:04:12,-1.0,False
S0121,7,maison;lifestyle,3.91,1477,FR,C102658,58,M,medium,enfants,platinum,7,12,188.28,P166,beauté,email,2025-03-28T05:26:11,-1.0,False
S0180,13,maison;deco,4.39,631,FR,C102659,29,M,low,accessoires,gold,180,14,77.26,P931,gaming,email,2025-08-27T02:57:19,-1.0,False
S0095,5,mode;accessoires,3.68,1793,FR,C102660,38,M,low,sport;luxe,none,3,23,397.46,P535|P203,enfants,email,2025-08-11T09:16:32,-1.0,False
S0079,19,beauté,4.18,684,FR,C102661,57,F,high,enfants;maison,silver,365,2,256.06,P133|P614,gaming,phone,2025-09-03T12:38:22,-1.0,False
S0134,6,maison;deco,3.53,1058,FR,C102662,60,M,high,tech;sport,silver,2,13,230.83,P248,enfants,phone,2024-05-20T15:29:47,-1.0,False
S0144,12,styling;conseil,4.25,1389,FR,C102663,66,Other,medium,tech;voyage,gold,1,1,101.04,P741,luxe,phone,2024-10-29T21:46:09,-1.0,False
S0193,14,mode;enfants,3.34,1599,FR,C102664,38,M,high,enfants;tech,gold,60,9,158.3,P782,mode,phone,2024-04-26T17:15:59,60.82,True
S0057,19,mode;sport,4.55,1728,FR,C102665,41,F,low,tech;enfants,gold,30,1,87.2,P166,voyage,phone,2025-08-27T21:01:24,-1.0,False
S0133,10,mode;accessoires,3.53,669,FR,C102666,71,F,low,accessoires;enfants,gold,30,1,203.32,P797,voyage,phone,2024-11-19T15:37:16,23.48,True
S0006,9,luxe;montres,4.69,907,FR,C102667,58,Other,low,tech,gold,2,25,98.08,P969,tech,app,2025-07-21T20:22:24,-1.0,False
S0028,13,beauté,4.01,610,FR,C102668,42,F,low,luxe;sport,none,2,15,35.47,P607,maison,app,2025-11-08T19:01:15,-1.0,False
S0111,10,maison;lifestyle,4.99,876,FR,C102669,23,F,high,sport;voyage,none,14,11,266.44,P621,deco,app,2024-01-20T12:17:21,-1.0,False
S0038,20,beauté,3.51,448,FR,C102670,53,M,high,deco;gaming,silver,90,6,162.67,P176,sport,email,2024-10-19T06:21:14,-1.0,False
S0054,6,mode;sport,3.4,887,FR,C102671,75,F,low,luxe;enfants,none,7,7,62.84,P634,voyage,email,2025-12-10T02:45:19,63.3,True
S0195,3,tech;gadgets,4.57,124,FR,C102672,34,Other,medium,gaming;sport,gold,365,1,69.14,P479,voyage,phone,2024-01-08T21:47:35,-1.0,False
S0096,13,mode;accessoires,4.06,1682,FR,C102673,60,M,medium,beauté,none,14,6,275.46,P362,mode,phone,2025-06-14T03:52:01,-1.0,False
